address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
202 26th Avenue South,47.6007079,-122.2987426,47.61,-122.3,1037.4375068563238,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
1154 Northwest 50th Street,47.6651135,-122.3732047,47.66,-122.36,1143.2108640135284,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
3450 16th Avenue West,47.651875,-122.3769792,47.64,-122.39,1643.2572852689639,False,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
1221 North 48th Street,47.6633634,-122.3427502,47.66,-122.33,1028.1135206879096,False,"47.66,-122.33","4328, Sunnyside Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
5908 24th Avenue Northwest,47.6720474,-122.3872525,47.67,-122.38,590.3093362563416,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
7520 Military Road South,47.5348504,-122.294527,47.52,-122.31,2020.824602317696,False,"47.52,-122.31","1705, South 93rd Street, South Park, Seattle, King County, Washington, 98108, United States"
216 31st Avenue East,47.6207786,-122.2920968,47.62,-122.3,600.3665816130099,False,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
102 West Roy Street,47.62583,-122.3582937,47.625,-122.355,264.20756015137033,False,"47.625,-122.355","Roy Street, Uptown, Belltown, Seattle, King County, Washington, 98109, United States"
510 North 49th Street,47.6644926,-122.3522997,47.66,-122.35,528.5272736783744,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
3142 Franklin Avenue East,47.6497089,-122.3207313,47.65,-122.31,806.8803258322063,False,"47.65,-122.31","1651, Northeast Columbia Road, South Campus, University District, Seattle, King County, Washington, 98105, United States"
2404 West Boston Street,47.6386983,-122.3882915,47.65,-122.36,2469.349664097698,False,"47.65,-122.36","Ross Lot, West Bertona Street, Fremont, Seattle, King County, Washington, 98119, United States"
3425 42nd Avenue West,47.6510973,-122.4111933,47.65,-122.4,849.7332495970558,False,"47.65,-122.4","3241, 33rd Avenue West, Lawton Park, Magnolia, Seattle, King County, Washington, 98199, United States"
840 Northeast 90th Street,47.6942747,-122.3185908,47.68,-122.32,1590.6438211816148,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
3824 Linden Avenue North,47.6535168,-122.348221,47.66,-122.35,733.1088541463625,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
9000 Rainier Avenue South,47.5226243,-122.2681174,47.53,-122.27,832.2031309309106,False,"47.53,-122.27","8115, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States"
2420 Southwest Roxbury Street,47.5175447,-122.3642016,47.52,-122.36,417.9240686593505,False,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
2421 East Lee Street,47.6311459,-122.3007403,47.638,-122.315,1314.9615560171956,False,"47.638,-122.315","1359, East Boston Street, Seattle, King County, Washington, 98102, United States"
2200 Alki Avenue Southwest,47.5844481,-122.3993299,47.57,-122.42,2235.7727048720208,False,"47.57,-122.42","Beach Drive Southwest, Alki, Seattle, King County, Washington, 98116, United States"
4502 Northeast 55th Street,47.6692331,-122.2791209,47.67,-122.3,1570.3489484227464,False,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
222 Northeast Northgate Way,47.7090426,-122.3268424,47.69,-122.33,2130.4650802422316,False,"47.69,-122.33","Corliss Way North, Licton Springs, Green Lake, Seattle, King County, Washington, 98103, United States"
4001 7th Avenue South,47.5678974,-122.3245317,47.6,-122.33,3592.8633596650743,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
3442 34th Avenue West,47.6516698,-122.4003437,,,,False,,
125 Stewart Street,47.6107469,-122.3405051,47.608,-122.338,358.81745821759625,False,"47.608,-122.338","2nd Avenue, West Edge, Belltown, Seattle, King County, Washington, 98161, United States"
2957 South Willow Street,47.5405845,-122.2935489,47.55,-122.28,1461.553079106328,False,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
8619 Delridge Way Southwest,47.5258026,-122.36101,47.52,-122.36,649.6076827622455,False,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
521 16th Avenue,47.6068706,-122.3119502,47.61,-122.32,698.131319444348,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1940 North Northgate Way,47.7085043,-122.3353899,47.7,-122.3,2819.3300552541796,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
325 North 105th Street,47.7048943,-122.3540871,47.69,-122.35,1684.1904876278568,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
4333 Fremont Avenue North,47.6598867,-122.3502215,47.65,-122.35,1099.3648950307104,False,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
2815 2nd Avenue,47.6172071,-122.3513882,47.61,-122.35,808.0735742088998,False,"47.61,-122.35","Pier 66, Elliott Way, West Edge, Belltown, Seattle, King County, Washington, 98121, United States"
719 Federal Avenue East,47.6258934,-122.3194213,47.623,-122.322,375.5776208011783,False,"47.623,-122.322","Capitol Hill Library, 425, Harvard Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
5414 5th Avenue Northeast,47.6683583,-122.3227133,47.67,-122.32,273.56987160883506,False,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
101 Northeast Pacific Street,47.6540165,-122.3276789,47.65,-122.32,729.5330372256818,False,"47.65,-122.32","3207, Fuhrman Avenue East, Portage Bay, University District, Seattle, King County, Washington, 98102, United States"
3803 West Dravus Street,47.6484853,-122.4060718,47.68,-122.39,3706.0265271615913,False,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
1109 23rd Avenue South,47.5925961,-122.3029875,47.6,-122.32,1521.3777198646594,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4717 42nd Avenue Southwest,47.560345,-122.3857085,47.57,-122.39,1120.9844811781404,False,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
1526 Eastlake Avenue East,47.6331039,-122.325547,47.628,-122.327,577.8794460392704,False,"47.628,-122.327","914, Lakeview Boulevard East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
1806 11th Avenue,47.6179421,-122.3179535,47.61,-122.33,1264.8927208410216,False,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
6738 14th Avenue Northwest,47.6788863,-122.3736578,47.68,-122.36,1032.9646298360958,False,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
10348 14th Avenue Northwest,47.7048761,-122.3737012,47.7,-122.3,5558.035323418868,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
703 34th Avenue,47.608146,-122.2896329,47.61,-122.3,806.2705329793844,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
5618 9th Avenue Northwest,47.6699742,-122.3684215,47.67,-122.37,118.58011325293961,False,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
948 South Doris Street,47.5501024,-122.3185454,47.57,-122.32,2214.95697244869,False,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
6500 Ravenna Avenue Northeast,47.6758939,-122.3036559,47.68,-122.3,532.7114979606832,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
2720 Southwest Macarthur Lane,47.5506975,-122.3700759,47.56,-122.35,1831.0730758137922,False,"47.56,-122.35","Duwamish Trail, Lefarge, Delridge, Seattle, King County, Washington, 98106, United States"
2000 South Hill Street,47.5847202,-122.3062704,47.58,-122.33,1860.6206950128756,False,"47.58,-122.33","3rd Avenue South, Seattle, King County, Washington, 98134, United States"
9007 18th Avenue Southwest,47.5225732,-122.3583465,47.52,-122.35,690.6425074988881,False,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
11811 Stendall Drive North,47.7149709,-122.3417378,47.72,-122.33,1043.2200159520623,False,"47.72,-122.33","12509, Corliss Avenue North, Haller Lake, Seattle, King County, Washington, 98133, United States"
716 North 73rd Street,47.6820278,-122.3490499,47.68,-122.35,236.47593597762952,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
2843 South Columbian Way,47.5621775,-122.2958563,47.57,-122.32,2014.2327430467374,False,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
3237 Southwest Graham Street,47.5464587,-122.374509,47.56,-122.36,1859.904524292007,False,"47.56,-122.36","4746, 21st Avenue Southwest, Youngstown, Delridge, Seattle, King County, Washington, 98106, United States"
1111 Northwest 58th Street,47.6707447,-122.3714265,47.67,-122.36,862.1095652198188,False,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
4837 Pullman Avenue Northeast,47.6690641,-122.2739212,47.67,-122.3,1961.298245782223,False,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
826 25th Avenue South,47.5947272,-122.2998814,47.6,-122.32,1622.6081930666373,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
725 3rd Avenue,47.6039933,-122.3328098,47.6,-122.33,491.69755183501576,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
4518 University Way Northeast,47.6619139,-122.312886,47.66,-122.32,575.1656530922531,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
4147 37th Avenue Southwest,47.5650765,-122.3791169,47.56,-122.38,568.3134497889891,False,"47.56,-122.38","4736, 38th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98126, United States"
337 Northwest 52nd Street,47.6662255,-122.3624562,47.67,-122.36,458.4164466976886,False,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
3819 Woodland Park Avenue North,47.6535436,-122.3441626,47.65,-122.35,589.5309688426247,False,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
3301 West McGraw Street,47.6393883,-122.400255,47.64,-122.39,773.5918621312873,False,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
270 South Hanford Street,47.57658,-122.3305344,47.59,-122.33,1492.6067181667818,False,"47.59,-122.33","1249, 3rd Avenue South, Yesler Terrace, Seattle, King County, Washington, 98134, United States"
2001 23rd Avenue West,47.6371401,-122.3864506,47.627,-122.387,1128.164213273926,False,"47.627,-122.387","Elliott Bay Marina, 2601, West Marina Place, Seattle, King County, Washington, 98199, United States"
5713 20th Avenue Northwest,47.6706367,-122.3823338,47.67,-122.38,189.02376778317594,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
3219 Claremont Avenue South,47.5737039,-122.2963348,47.62,-122.32,5446.312650506058,False,"47.62,-122.32","East John Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
1920 North 45th Street,47.6615975,-122.3342117,47.66,-122.33,362.80506429657106,False,"47.66,-122.33","4328, Sunnyside Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
8541 15th Avenue Northwest,47.6917996,-122.377157,47.69,-122.36,1303.4256890242966,False,"47.69,-122.36","146, Northwest 84th Street, Crown Hill, Greenwood, Seattle, King County, Washington, 98117, United States"
516 Northeast 70th Street,47.6796817,-122.3220995,47.68,-122.32,161.5664364117833,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
304 Northeast Longwood Place,47.6844771,-122.3252361,47.68,-122.32,634.3074287542289,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
1711 27th Avenue,47.61689,-122.2977839,47.6,-122.3,1885.253673838984,False,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
6337 Hillman Place Northeast,47.6756831,-122.3229691,47.68,-122.3,1790.261373176209,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
2337 Yale Avenue East,47.6409032,-122.3273404,47.63,-122.32,1331.859820796272,False,"47.63,-122.32","1140, 10th Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
7537 35th Avenue Southwest,47.534982,-122.3767976,47.54,-122.39,1139.8737681995333,False,"47.54,-122.39","Gatewood Elementary School, 4320, Southwest Myrtle Street, Morgan Junction, Seattle, King County, Washington, 98136, United States"
2123 North 52nd Street,47.6663303,-122.3326992,47.66,-122.33,732.4438176561782,False,"47.66,-122.33","4328, Sunnyside Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
317 Seneca Street,47.6073022,-122.3344154,47.6,-122.33,877.1433039806295,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
300 Northeast Northgate Way,47.7088126,-122.32564,47.7,-122.3,2159.39399407632,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
3809 14th Avenue West,47.6540751,-122.3752771,47.65,-122.39,1195.2718393040525,False,"47.65,-122.39","3257, 26th Avenue West, Magnolia Manor, Magnolia, Seattle, King County, Washington, 98199, United States"
6217 1st Avenue Northeast,47.6739036,-122.3284367,47.68,-122.32,927.7827598556742,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
1405 East Madison Street,47.6138376,-122.3139227,47.61,-122.32,625.1557129559216,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
9277 California Drive Southwest,47.5201905,-122.3882436,47.52,-122.38,621.2263513114874,False,"47.52,-122.38","9230, 38th Avenue Southwest, Westwood, Seattle, King County, Washington, 98126, United States"
2635 Prosch Avenue West,47.6440681,-122.37442,47.61,-122.32,5574.757174827364,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
621 North 36th Street,47.6512724,-122.3502794,47.65,-122.34,785.11949496667,False,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
9075 Seward Park Avenue South,47.520407,-122.2634341,47.52,-122.25,1012.7960294725018,False,"47.52,-122.25","9676, Rainier Avenue South, Rainier Beach, Seattle, King County, Washington, 98118, United States"
1103 East Pike Street,47.6139632,-122.317906,47.61,-122.32,467.919406861032,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
360 29th Avenue,47.6059839,-122.2946053,47.62,-122.3,1610.2638114602946,False,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
1515 Queen Anne Avenue North,47.6327965,-122.3572204,47.635,-122.357,245.55144792679104,False,"47.635,-122.357","Stuhlberg's, 1801, Queen Anne Avenue North, Queen Anne, Seattle, King County, Washington, 98109, United States"
1119 34th Avenue,47.6122525,-122.2897959,47.61,-122.3,807.0313321605156,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
118 13th Avenue,47.6024365,-122.3147766,47.61,-122.32,928.1271056881034,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
125 21st Avenue East,47.6193254,-122.3049957,47.62,-122.32,1130.397385095052,False,"47.62,-122.32","East John Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
5308 Ballard Avenue Northwest,47.6667214,-122.3833153,47.67,-122.38,441.4461699962835,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
216 Harvard Avenue East,47.6203963,-122.3217192,47.62,-122.32,136.53958601947772,False,"47.62,-122.32","East John Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
7406 Beacon Avenue South,47.5357163,-122.2905503,47.53,-122.29,636.8945691458252,False,"47.53,-122.29","Rising Star Elementary School, 8311, Beacon Avenue South, Seattle, King County, Washington, 98118, United States"
4419 Phinney Avenue North,47.660773,-122.3547032,47.66,-122.35,363.57938019598197,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
761 North 71st Street,47.6801204,-122.3477092,47.68,-122.35,172.5261893741873,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
4070 Letitia Avenue South,47.5662557,-122.2896288,47.57,-122.3,884.4861447562155,False,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
1520 13th Avenue,47.6148075,-122.3153553,47.61,-122.32,638.4695254086251,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4220 Greenwood Avenue North,47.6584107,-122.3551207,47.66,-122.35,423.29111716127653,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
2853 Prosch Avenue West,47.6463389,-122.3743532,47.6,-122.3,7601.32397966957,False,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
7025 Beach Drive Southwest,47.5397307,-122.3965267,47.52,-122.4,2209.2185364016646,False,"47.52,-122.4","9601, 50th Avenue Southwest, Endolyne, Seattle, King County, Washington, 98136, United States"
1623 15th Avenue,47.6159307,-122.3132854,47.61,-122.32,830.4435192731286,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
921 Northeast 70th Street,47.6793316,-122.3178212,47.68,-122.32,179.6858264989559,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
1303 Southwest Cambridge Street,47.5190686,-122.351927,47.54,-122.38,3143.95758409974,False,"47.54,-122.38","6924, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
7311 Roosevelt Way Northeast,47.6820326,-122.3179265,47.68,-122.32,274.42893300940375,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
3139 West Government Way,47.6606126,-122.397891,47.65,-122.38,1788.4598739754042,False,"47.65,-122.38","3257, 17th Avenue West, Queen Anne, Seattle, King County, Washington, 98119, United States"
1817 20th Avenue,47.6181542,-122.3065501,47.6,-122.32,2257.592715943302,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
80 East Roanoke Street,47.6434983,-122.3274387,47.65,-122.33,748.0577199004332,False,"47.65,-122.33","Seattle Marina, 2401, North Northlake Way, Wallingford, Seattle, King County, Washington, 98103, United States"
6239 Sycamore Avenue Northwest,47.6753551,-122.358763,47.68,-122.37,989.2752614739803,False,"47.68,-122.37","7012, 11th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
3670 Francis Avenue North,47.6538919,-122.3532025,47.67,-122.39,3293.444519137613,False,"47.67,-122.39","USPS, 26th Avenue Northwest, Sunset Hill, Ballard, Seattle, King County, Washington, 98017, United States"
2520 1st Avenue,47.6152668,-122.3493585,47.61,-122.34,915.3931471390944,False,"47.61,-122.34","Gearbox Photography, 119, Pine Street, Central Business District, Belltown, Seattle, King County, Washington, 98101, United States"
7443 Rockery Drive South,47.5350968,-122.2828196,47.52,-122.28,1691.8556292774615,False,"47.52,-122.28","9215, Martin Luther King Junior Way South, Rainier Beach, Seattle, King County, Washington, 98118, United States"
712 South Homer Street,47.5522069,-122.3224691,47.6,-122.33,5343.856893639422,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
3817 Woodland Park Avenue North,47.6535214,-122.3441521,47.65,-122.34,500.59013331307324,False,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
522 South Jackson Street,47.5993806,-122.3267093,47.6,-122.33,256.8671021476706,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
8120 Green Lake Drive North,47.6882636,-122.3425181,47.68,-122.33,1314.3395194029545,False,"47.68,-122.33","Green Lake Trail, Green Lake, Seattle, King County, Washington, 98103, United States"
1745 South Hanford Street,47.5749511,-122.3087321,47.57,-122.32,1010.8297010366476,False,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
6317 Seaview Avenue Northwest,47.6746304,-122.4066993,47.68,-122.39,1388.8114876241425,False,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
4334 3rd Avenue Northwest,47.6599668,-122.3605472,47.66,-122.36,41.268013142879454,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
6500 Park Point Lane Northeast,47.6759761,-122.2657913,47.68,-122.3,2607.352730307138,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
1902 24th Avenue South,47.5862168,-122.3013964,47.6,-122.32,2075.1168460311374,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4501 30th Avenue West,47.6615979,-122.3963122,47.66,-122.39,506.32220974470465,False,"47.66,-122.39","4425, 26th Avenue West, Lawton Park, Seattle, King County, Washington, 98199, United States"
4139 Chilberg Avenue Southwest,47.5664341,-122.4079569,47.55,-122.38,2786.6741032182063,False,"47.55,-122.38","5902, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
9240 Interlake Avenue North,47.6972501,-122.3403739,47.69,-122.34,806.586211328325,False,"47.69,-122.34","8246, Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States"
927 North 85th Street,47.6903227,-122.3459882,47.69,-122.35,303.2998689144753,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
1635 42nd Avenue East,47.6343592,-122.278989,47.63,-122.29,959.0098636868274,False,"47.63,-122.29","3216, East Morley Way, Broadmoor, Madison Park, Seattle, King County, Washington, 98112, United States"
6533 30th Avenue Southwest,47.543709,-122.3703164,47.54,-122.39,1538.1614310673594,False,"47.54,-122.39","Gatewood Elementary School, 4320, Southwest Myrtle Street, Morgan Junction, Seattle, King County, Washington, 98136, United States"
1427 Warren Avenue North,47.6318241,-122.3548446,47.6,-122.3,5433.170947644256,False,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
825 Northeast 64th Street,47.6748312,-122.3189645,47.67,-122.32,542.7514632751164,False,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
107 Prospect Street,47.6287377,-122.3545798,47.62,-122.35,1030.6715537985187,False,"47.62,-122.35","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
5929 California Avenue Southwest,47.5494321,-122.3874205,47.52,-122.39,3278.0568274349544,False,"47.52,-122.39","4419, Southwest Brace Point Drive, Fauntleroy, Seattle, King County, Washington, 98136, United States"
12717 Greenwood Avenue North,47.7220511,-122.35584,47.72,-122.36,386.5500828370846,False,"47.72,-122.36","12509, 2nd Avenue Northwest, Broadview, Seattle, King County, Washington, 98177, United States"
5432 Sand Point Way Northeast,47.6679433,-122.2758416,47.67,-122.27,494.7320882209536,False,"47.67,-122.27","5719, Coniston Road Northeast, Hawthorne Hills, Seattle, King County, Washington, 98105, United States"
4911 Leary Avenue Northwest,47.6640138,-122.3794678,47.66,-122.38,448.05607559470513,False,"47.66,-122.38","Port of Seattle Fishermen's Terminal, 1900, West Nickerson Street, Magnolia, Seattle, King County, Washington, 98119, United States"
3520 West Elmore Street,47.6578359,-122.403244,47.65,-122.39,1322.4660311028972,False,"47.65,-122.39","3257, 26th Avenue West, Magnolia Manor, Magnolia, Seattle, King County, Washington, 98199, United States"
303 Northwest 41st Street,47.6567689,-122.3611061,47.66,-122.35,908.3149760772096,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
5119 South Rose Street,47.5294165,-122.2687703,47.55,-122.33,5146.58629169147,False,"47.55,-122.33","5907, 4th Avenue South, Georgetown, Seattle, King County, Washington, 98108, United States"
1267 South King Street,47.5981144,-122.3143446,,,,False,,
125 Mercer Street,47.6244287,-122.3543397,47.62,-122.35,590.6488906544142,False,"47.62,-122.35","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
13310 19th Avenue Northeast,47.7249646,-122.3087266,47.75,-122.32,2909.15455684701,False,"47.75,-122.32","16552, 8th Avenue Northeast, Paramount Park, Ridgecrest, Shoreline, King County, Washington, 98155, United States"
7801 Roosevelt Way Northeast,47.6857074,-122.3184244,47.68,-122.32,645.5049949549067,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
3505 Cheasty Boulevard South,47.5723419,-122.2997291,47.57,-122.28,1507.1132314442875,False,"47.57,-122.28","3801, 43rd Avenue South, Lakewood, Mount Baker, Seattle, King County, Washington, 98118, United States"
9045 Holman Road Northwest,47.6951827,-122.3751217,47.69,-122.38,682.7525097232082,False,"47.69,-122.38","8344, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
5252 Mithun Place Northeast,47.6678892,-122.2822972,47.68,-122.29,1465.5114773374191,False,"47.68,-122.29","35th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
4517 South Willow Street,47.5403436,-122.2757688,47.55,-122.28,1119.8657932078575,False,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1615 East Fir Street,47.602388,-122.3107627,47.607,-122.314,567.6203987151832,False,"47.607,-122.314","14th Avenue, Madison Valley, Yesler Terrace, Seattle, King County, Washington, 98122, United States"
4726 42nd Avenue Southwest,47.5604131,-122.3845962,47.56,-122.39,409.2612434677209,False,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
434 Elliott Avenue West,47.6231682,-122.3635039,47.62,-122.36,439.8320854543058,False,"47.62,-122.36","Elliott Avenue West, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
