address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
808 31st Avenue South,47.5954688,-122.2924194,47.6,-122.32,2134.4670256908257,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
12016 Sand Point Way Northeast,47.7164359,-122.283121,47.71,-122.27,1217.1405498847585,FALSE,"47.71,-122.27","10704, Riviera Place Northeast, Matthews Beach, Lake City, Seattle, King County, Washington, 98125, United States"
2442 Northwest 63rd Street,47.6748378,-122.3895277,47.67,-122.38,895.1299122228437,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
6204 Corson Avenue South,47.5470651,-122.3211557,47.54,-122.32,790.3114670499388,FALSE,"47.54,-122.32","6924, Ellis Avenue South, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States"
4875 39th Avenue Northeast,47.6647393,-122.2865768,47.66,-122.3,1137.6226611437098,FALSE,"47.66,-122.3","E1, Whatcom Overpass, East Campus, University District, Seattle, King County, Washington, 98015, United States"
11 West Crockett Street,47.6370052,-122.3573404,47.621,-122.357,1779.691679137533,FALSE,"47.621,-122.357","301, Queen Anne Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
6606 South Cooper Street,47.5130511,-122.2513503,47.52,-122.29,3011.867565721188,FALSE,"47.52,-122.29","I 5, Seattle, King County, Washington, 98041, United States"
4203 47th Avenue South,47.5650584,-122.2748011,47.57,-122.28,674.4603826216331,FALSE,"47.57,-122.28","3801, 43rd Avenue South, Lakewood, Mount Baker, Seattle, King County, Washington, 98118, United States"
1314 Northeast 45th Street,47.6616439,-122.3139344,47.66,-122.32,490.9012060937417,FALSE,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
3034 26th Avenue West,47.6478805,-122.3899865,47.64,-122.39,876.1813115,FALSE,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
5449 Fauntleroy Way Southwest,47.5523519,-122.3819458,47.55,-122.39,660.2314687601229,FALSE,"47.55,-122.39","5907, 45th Avenue Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
12514 1st Avenue Northeast,47.7200281,-122.3286107,47.73,-122.32,1283.1863457037734,FALSE,"47.73,-122.32","Jackson Park Golf Course, Northeast 145th Street, Seattle, King County, Washington, 98125, United States"
2213 29th Avenue South,47.5833088,-122.2954333,47.58,-122.3,503.3423321751441,FALSE,"47.58,-122.3","Rainier Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
3214 West Barrett Street,47.6481548,-122.3992006,47.65,-122.39,721.0433527144314,FALSE,"47.65,-122.39","3257, 26th Avenue West, Magnolia Manor, Magnolia, Seattle, King County, Washington, 98199, United States"
2936 Eastlake Avenue East,47.6481783,-122.323653,47.635,-122.327,1486.634899855212,FALSE,"47.635,-122.327","1801, Fairview Avenue East, Eastlake, Capitol Hill, Seattle, King County, Washington, 98102, United States"
637 Maynard Avenue South,47.5972008,-122.3253181,47.6,-122.33,469.9219125197525,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
1712 East Alder Street,47.6045027,-122.3095942,47.61,-122.31,611.9656627332943,FALSE,"47.61,-122.31","826, 17th Avenue, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
4221 55th Avenue Northeast,47.6593531,-122.2694141,47.67,-122.29,1947.2804189001884,FALSE,"47.67,-122.29","5550, 35th Avenue Northeast, Bryant, Seattle, King County, Washington, 98105, United States"
2646 Northwest 59th Street,47.6717923,-122.3921561,47.67,-122.38,934.4041040239097,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
5511 South Oakhurst Place,47.5502049,-122.2639396,47.53,-122.27,2292.275751142701,FALSE,"47.53,-122.27","8115, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States"
1630 South Dearborn Street,47.5961647,-122.310492,47.6,-122.33,1527.777975,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
1414 East Yesler Way,47.6021138,-122.3133784,47.602,-122.312,104.42152839146098,FALSE,"47.602,-122.312","123, 16th Avenue, Central District, Seattle, King County, Washington, 98122, United States"
9104 5th Avenue Northeast,47.6950785,-122.3227833,47.68,-122.32,1689.4633995098811,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
1153 North 93rd Street,47.6960681,-122.3422821,47.69,-122.34,696.0871277312137,FALSE,"47.69,-122.34","8246, Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States"
5403 Beach Drive Southwest,47.554095,-122.3996128,47.54,-122.4,1567.374349615749,FALSE,"47.54,-122.4","Beach Drive Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
6408 Corson Avenue South,47.5454346,-122.3218848,47.53,-122.33,1821.5651509474649,FALSE,"47.53,-122.33","South Seattle Household Hazardous Waste Collection Facility, 8105, 5th Avenue South, South Park, Seattle, King County, Washington, 98108, United States"
nan Northwest 56th Street,47.6695094,-122.387036,47.67,-122.38,531.2141667532572,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
6049 California Avenue Southwest,47.547062,-122.3873669,47.54,-122.39,809.7986275480077,FALSE,"47.54,-122.39","Gatewood Elementary School, 4320, Southwest Myrtle Street, Morgan Junction, Seattle, King County, Washington, 98136, United States"
4221 Southwest Atlantic Street,47.5904231,-122.3858514,47.59,-122.35,2696.9521958940477,FALSE,"47.59,-122.35","P-17, Southwest Massachusetts Street, Terminal 18, Seattle, King County, Washington, 98134, United States"
1042 South Jackson Street,47.5994826,-122.317757,47.6,-122.32,178.21497693908512,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2345 Northeast 94th Street,47.6964657,-122.3021271,47.7,-122.3,424.1555794703807,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
1130 36th Avenue East,47.6295524,-122.2865182,47.6,-122.3,3438.493417185383,FALSE,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
3242 15th Avenue West,47.6499042,-122.3757641,47.64,-122.38,1146.253984524898,FALSE,"47.64,-122.38","Seattle CruisePark, West Armory Way, Interbay, Queen Anne, Seattle, King County, Washington, 98119, United States"
13400 Roosevelt Way North,47.7265226,-122.3292867,47.73,-122.32,796.7524198431613,FALSE,"47.73,-122.32","Jackson Park Golf Course, Northeast 145th Street, Seattle, King County, Washington, 98125, United States"
1750 Northwest 59th Street,47.671865,-122.3811458,47.67,-122.38,224.50303714535866,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
4865 Martin Luther King Junior Way South,47.5582122,-122.2920272,47.57,-122.29,1319.4377076257358,FALSE,"47.57,-122.29","3651, 34th Avenue South, Mount Baker, Seattle, King County, Washington, 98144, United States"
1765 15th Avenue South,47.5872433,-122.3139058,47.6,-122.33,1864.6156670204746,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
5159 42nd Avenue South,47.5555583,-122.2809997,47.56,-122.27,963.9524825010491,FALSE,"47.56,-122.27","4721, 51st Avenue South, Lakewood, Seattle, King County, Washington, 98118, United States"
10558 Stone Avenue North,47.7067221,-122.3415744,47.7,-122.33,1145.9530771070736,FALSE,"47.7,-122.33","I 5, Licton Springs, Maple Leaf, Seattle, King County, Washington, 98133, United States"
6321 29th Avenue Southwest,47.5464256,-122.3699917,47.56,-122.38,1686.7767102367188,FALSE,"47.56,-122.38","4736, 38th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98126, United States"
4003 Airport Way South,47.5678553,-122.3228952,47.58,-122.33,1452.2321565960656,FALSE,"47.58,-122.33","3rd Avenue South, Seattle, King County, Washington, 98134, United States"
900 Lenora Street,47.6176924,-122.3376855,47.61,-122.34,872.7840600776605,FALSE,"47.61,-122.34","Gearbox Photography, 119, Pine Street, Central Business District, Belltown, Seattle, King County, Washington, 98101, United States"
4117 30th Avenue South,47.5658267,-122.2957608,47.57,-122.3,563.0655439283893,FALSE,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
3404 34th Avenue West,47.6506195,-122.40039,,,,FALSE,,
3455 Thorndyke Avenue West,47.6518687,-122.3783621,47.63,-122.38,2434.547882656407,FALSE,"47.63,-122.38","2001, West Garfield Street, Terminal 91, Seattle, King County, Washington, 98119, United States"
2633 Prosch Avenue West,47.6440677,-122.3744401,47.65,-122.33,3403.4393251317547,FALSE,"47.65,-122.33","Seattle Marina, 2401, North Northlake Way, Wallingford, Seattle, King County, Washington, 98103, United States"
1402 18th Avenue,47.6130809,-122.3086925,47.61,-122.32,916.5565965969238,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
912 Northwest 56th Street,47.6696259,-122.3693435,47.67,-122.36,702.9312285200112,FALSE,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
4664 South Holly Street,47.54258,-122.2732664,47.53,-122.25,2241.6362762637623,FALSE,"47.53,-122.25","Brighton Beach, Seattle, King County, Washington, 98118, United States"
204 31st Avenue South,47.6006606,-122.2922712,47.61,-122.31,1689.7709866072728,FALSE,"47.61,-122.31","826, 17th Avenue, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
1616 Belmont Avenue,47.6158611,-122.3241796,47.62,-122.33,634.9866531621408,FALSE,"47.62,-122.33","REI, 222, Yale Avenue North, South Lake Union, First Hill, Seattle, King County, Washington, 98109, United States"
9617 Martin Luther King Junior Way South,47.5161521,-122.2796259,47.53,-122.28,1539.8816550588524,FALSE,"47.53,-122.28","4215, South Elmgrove Street, Seattle, King County, Washington, 98118, United States"
400 10th Avenue,47.6053949,-122.3199317,47.6,-122.33,965.9114248220511,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
1635 Northeast 143rd Street,47.7316963,-122.3104643,47.73,-122.3,807.2954438397882,FALSE,"47.73,-122.3","2623, Northeast 140th Street, Kenwood, Lake City, Seattle, King County, Washington, 98125, United States"
1045 South Cloverdale Street,47.5261278,-122.3183805,47.59,-122.31,7129.3750624727445,FALSE,"47.59,-122.31","I 90 Trail, Yesler Terrace, Seattle, King County, Washington, 98144, United States"
5325 Ballard Avenue Northwest,47.6669516,-122.3841037,47.67,-122.38,458.10573456893906,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
411 South Brandon Street,47.5539206,-122.3288333,47.57,-122.31,2281.3887768228356,FALSE,"47.57,-122.31","South Spokane Street, Beacon Hill, Seattle, King County, Washington, 98144, United States"
6027 Roosevelt Way Northeast,47.6728244,-122.3176075,47.68,-122.32,817.7896867388969,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
1605 Northeast 143rd Street,47.7310033,-122.3103649,47.73,-122.31,114.86117523985469,FALSE,"47.73,-122.31","13750, 17th Avenue Northeast, Olympic Hills, Lake City, Seattle, King County, Washington, 98125, United States"
5016 35th Avenue South,47.556225,-122.2888517,47.56,-122.29,428.5160402326974,FALSE,"47.56,-122.29","CityLine Building 1, 4760, 32nd Avenue South, Rainier Vista, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1339 13th Avenue South,47.5903265,-122.3163014,47.6,-122.32,1110.9115479768332,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
907 North 71st Street,47.6800974,-122.3468261,47.67,-122.34,1234.153839988115,FALSE,"47.67,-122.34","Green Lake Cycle Path, Meridian, Green Lake, Seattle, King County, Washington, 98103, United States"
13020 39th Avenue Northeast,47.7236244,-122.285632,47.7,-122.3,2839.342849,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
126 25th Avenue East,47.6196496,-122.2995989,47.63,-122.32,1917.229075078454,FALSE,"47.63,-122.32","1140, 10th Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
703 Bellevue Avenue East,47.6253464,-122.3273916,47.625,-122.325,183.84241139293744,FALSE,"47.625,-122.325","Arcadian Court, 511, East Roy Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
138 27th Avenue East,47.6199384,-122.2969939,47.62,-122.31,977.7154869774897,FALSE,"47.62,-122.31","216A, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
6558 32nd Avenue Southwest,47.543566,-122.3734321,47.55,-122.39,1437.7622327262727,FALSE,"47.55,-122.39","5907, 45th Avenue Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
1516 11th Avenue,47.6146027,-122.317992,47.61,-122.32,533.5446017252585,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2255 Northwest 57th Street,47.6700535,-122.3871398,47.67,-122.38,536.2318472,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
13550 Erickson Place Northeast,47.7279706,-122.291564,47.75,-122.32,3247.7403381755294,FALSE,"47.75,-122.32","16552, 8th Avenue Northeast, Paramount Park, Ridgecrest, Shoreline, King County, Washington, 98155, United States"
4204 Latona Avenue Northeast,47.6579091,-122.324955,47.66,-122.32,438.8351894986443,FALSE,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
2417 Northwest 60th Street,47.6720699,-122.3884549,47.67,-122.38,675.3713891826785,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
2202 South Jackson Street,47.5994446,-122.303082,47.6,-122.32,1273.744561933533,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
10510 Meridian Avenue North,47.7055529,-122.3336692,47.7,-122.3,2601.3028135767777,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
2026 Yale Avenue East,47.6375945,-122.3267259,47.626,-122.323,1319.1752722885449,FALSE,"47.626,-122.323","730, Boylston Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
814 Northwest 60th Street,47.6725364,-122.366885,47.68,-122.36,977.7083937483891,FALSE,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
925 East Pike Street,47.6138274,-122.3196284,47.61,-122.32,426.4570562326388,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
346 Northwest 103rd Street,47.7036987,-122.3622672,47.7,-122.3,4691.480703,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
1309 24th Avenue South,47.5915621,-122.301597,47.6062,-122.3233,2304.878591,FALSE,"47.6062,-122.3233","1028, James Street, First Hill, Seattle, King County, Washington, 98104, United States"
338 North 133rd Street,47.7257323,-122.3537436,47.71,-122.36,1811.0873430320344,FALSE,"47.71,-122.36","11041, 2nd Avenue Northwest, Broadview, Seattle, King County, Washington, 98177, United States"
629 Northwest 51st Street,47.6654612,-122.3645226,47.67,-122.36,608.3035037889332,FALSE,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
6925 Rainier Avenue South,47.5399439,-122.271369,47.53,-122.28,1282.4246305905153,FALSE,"47.53,-122.28","4215, South Elmgrove Street, Seattle, King County, Washington, 98118, United States"
1515 3rd Avenue,47.6101299,-122.3384271,47.607,-122.339,350.64659778479705,FALSE,"47.607,-122.339","1311, Post Alley, West Edge, Belltown, Seattle, King County, Washington, 98101, United States"
1537 Northwest 63rd Street,47.6743542,-122.3778872,,,,FALSE,,
7903 Renton Avenue South,47.5312235,-122.2784917,47.52,-122.28,1252.9998624419497,FALSE,"47.52,-122.28","9215, Martin Luther King Junior Way South, Rainier Beach, Seattle, King County, Washington, 98118, United States"
1020 Summit Avenue East,47.6280502,-122.3251772,47.629,-122.323,194.75336580709237,FALSE,"47.629,-122.323","Bullitt Life Estate, East Prospect Street, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98102, United States"
628 South Weller Street,47.5976314,-122.325256,47.6,-122.32,474.9565816243707,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
11014 Greenwood Avenue North,47.7092583,-122.3552568,47.7,-122.35,1102.394263181218,FALSE,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
2426 42nd Avenue East,47.6415941,-122.2779908,47.63,-122.28,1297.882156834126,FALSE,"47.63,-122.28","1207, 41st Avenue East, Washington Park, Harrison/Denny–Blaine, Seattle, King County, Washington, 98112, United States"
2369 South Forest Street,47.577179,-122.3015498,47.57,-122.3,806.6480321934271,FALSE,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
2814 East Madison Street,47.6239199,-122.2958005,47.63,-122.3,746.0638710187405,FALSE,"47.63,-122.3","1126, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
1560 Northeast 140th Street,47.7305159,-122.3114104,47.73,-122.3,857.8542702,FALSE,"47.73,-122.3","2623, Northeast 140th Street, Kenwood, Lake City, Seattle, King County, Washington, 98125, United States"
2529 13th Avenue West,47.6415705,-122.3739395,47.627,-122.375,1621.9541195444247,FALSE,"47.627,-122.375","Elliott Bay Trail, Queen Anne, Seattle, King County, Washington, 98119, United States"
103 26th Avenue East,47.6190964,-122.2988493,47.62,-122.31,844.2236451311194,FALSE,"47.62,-122.31","216A, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
10533 Greenwood Avenue North,47.7062145,-122.3556939,47.7,-122.35,812.4293446752821,FALSE,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
536 Broadway East,47.6238992,-122.3207443,47.623,-122.322,137.49196710901725,FALSE,"47.623,-122.322","Capitol Hill Library, 425, Harvard Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
4224 Southwest Spokane Street,47.5721475,-122.3863847,47.56,-122.38,1433.490849051577,FALSE,"47.56,-122.38","4736, 38th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98126, United States"
910 Lenora Street,47.6177577,-122.3370161,47.61,-122.34,891.2183348924348,FALSE,"47.61,-122.34","Gearbox Photography, 119, Pine Street, Central Business District, Belltown, Seattle, King County, Washington, 98101, United States"
701 North 85th Street,47.6903621,-122.3496521,47.69,-122.35,47.98920155746001,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
3507 Wallingford Avenue North,47.6494208,-122.3365344,47.65,-122.34,268.2130977977717,FALSE,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
12325 32nd Avenue Northeast,47.7182388,-122.2942909,47.71,-122.29,970.9670506891592,FALSE,"47.71,-122.29","11050, 35th Avenue Northeast, Meadowbrook, Lake City, Seattle, King County, Washington, 98125, United States"
8110 Delridge Way Southwest,47.529653,-122.3600527,47.53,-122.36,38.783423132604796,FALSE,"47.53,-122.36","8100, Delridge Way Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
7801 62nd Avenue Northeast,47.6881653,-122.2649134,47.68,-122.28,1451.6207656845536,FALSE,"47.68,-122.28","45th Avenue Northeast, View Ridge, Seattle, King County, Washington, 98115, United States"
3252 62nd Avenue Southwest,47.5743716,-122.4115245,47.55,-122.38,3601.452340317359,FALSE,"47.55,-122.38","5902, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
2001 26th Avenue East,47.6380604,-122.2996984,47.62,-122.3,2008.1392387816245,FALSE,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
6363 7th Avenue South,47.5449409,-122.3254276,47.56,-122.32,1723.4146786976887,FALSE,"47.56,-122.32","Corson Avenue South, South Seattle, Georgetown, Seattle, King County, Washington, 98108, United States"
1308 13th Avenue South,47.5912176,-122.3157433,47.6,-122.32,1027.587877367417,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
12050 Palatine Avenue North,47.7174444,-122.3568013,47.71,-122.37,1290.7264420755225,FALSE,"47.71,-122.37","South Ridge Trail, Broadview, Seattle, King County, Washington, 98177, United States"
917 North 105th Street,47.7048023,-122.3466261,47.7,-122.35,590.9445239808153,FALSE,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
9740 Greenwood Avenue North,47.7009048,-122.3550252,47.69,-122.35,1269.7661896203047,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
11026 Fremont Avenue North,47.7095338,-122.3498298,47.71,-122.35,53.38469885614927,FALSE,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
5704 26th Avenue Northwest,47.6704814,-122.3898674,47.67,-122.39,54.44242232016663,FALSE,"47.67,-122.39","USPS, 26th Avenue Northwest, Sunset Hill, Ballard, Seattle, King County, Washington, 98017, United States"
1804 11th Avenue,47.6178269,-122.3179986,47.61,-122.33,1253.542725278794,FALSE,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
11545 25th Avenue Northeast,47.7134194,-122.3020339,47.71,-122.3,409.67643467708234,FALSE,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
4912 South Willow Street,47.5413114,-122.2709926,47.53,-122.28,1428.8245672841292,FALSE,"47.53,-122.28","4215, South Elmgrove Street, Seattle, King County, Washington, 98118, United States"
2401 Northwest 65th Street,47.6757631,-122.3878494,47.67,-122.38,870.6544421532891,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
795 5th Avenue North,47.6259387,-122.3479366,47.627,-122.345,250.28360657470583,FALSE,"47.627,-122.345","819, 6th Avenue North, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
4701 42nd Avenue Southwest,47.5608828,-122.3856397,47.56,-122.39,342.5079804355497,FALSE,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
1703 Bellevue Avenue,47.6172144,-122.3271023,47.61,-122.32,963.5882398834187,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
3005 South Holly Place,47.5418169,-122.2932221,47.55,-122.28,1348.4945058458186,FALSE,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
12360 31st Avenue Northeast,47.7189763,-122.29477,47.71,-122.3,1072.412255792501,FALSE,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
1748 South Hanford Street,47.5752524,-122.3087301,47.57,-122.32,1029.5779226788231,FALSE,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
3210 Northwest 65th Street,47.6759585,-122.3988755,47.67,-122.38,1564.644691,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
13726 Midvale Avenue North,47.7295598,-122.3433967,47.73,-122.35,497.7535372900728,FALSE,"47.73,-122.35","624, North 138th Street, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
8346 28th Avenue Northwest,47.6902965,-122.3928091,47.68,-122.38,1495.1334613658817,FALSE,"47.68,-122.38","7017, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
6032 31st Avenue Southwest,47.5474258,-122.3717913,47.55,-122.38,680.9650516535737,FALSE,"47.55,-122.38","5902, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
5262 Mithun Place Northeast,47.6678319,-122.2828125,47.68,-122.29,1456.5893931957644,FALSE,"47.68,-122.29","35th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
2814 South Alaska Place,47.5610272,-122.2961379,47.57,-122.3,1039.0824058447974,FALSE,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
3412 16th Avenue West,47.6509105,-122.3772319,47.64,-122.39,1546.5615821268461,FALSE,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
1308 Western Avenue,47.606682,-122.3393272,47.607,-122.342,204.05574662414506,FALSE,"47.607,-122.342","Waterfront Trail, West Edge, Belltown, Seattle, King County, Washington, 98181, United States"
7922 9th Avenue Southwest,47.5312181,-122.3465348,47.52,-122.35,1274.2471367631092,FALSE,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
4543 Northeast 113th Street,47.7108055,-122.279363,47.7,-122.3,1960.1343790557817,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
4707 Phinney Avenue North,47.6631585,-122.354247,47.66,-122.35,474.4309792794346,FALSE,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
14022 Greenwood Avenue North,47.7311181,-122.3551293,47.73,-122.35,404.3492936425918,FALSE,"47.73,-122.35","624, North 138th Street, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
4111 42nd Avenue Southwest,47.5660376,-122.3857388,47.56,-122.39,743.9315933637309,FALSE,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
1410 Northeast 40th Street,47.655449,-122.3128293,47.65,-122.32,810.7009791142203,FALSE,"47.65,-122.32","3207, Fuhrman Avenue East, Portage Bay, University District, Seattle, King County, Washington, 98102, United States"
748 North 85th Street,47.690807,-122.3478184,47.69,-122.35,186.74244307753884,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
10700 Meridian Avenue North,47.7074665,-122.3328022,47.7,-122.33,856.3848000700945,FALSE,"47.7,-122.33","I 5, Licton Springs, Maple Leaf, Seattle, King County, Washington, 98133, United States"
1727 31st Avenue,47.6172698,-122.2926372,47.61,-122.3,979.6527442188064,FALSE,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
2219 East Alder Street,47.6041978,-122.302929,47.6,-122.31,707.5001710758451,FALSE,"47.6,-122.31","1700, South Main Street, Central District, Seattle, King County, Washington, 98144, United States"
